# name	AO_430_Lwide	AO_Lwide_Swide	CHIME-GB140Lband	CHIME-GBTL	CHIME-GBTUWBR	GB140_400-800	GB140_400-800_GBTLband	GB140_400-800_GBTUWBR	GB140_LBand	GBT_Rcvr_1_2_VLAS	GBT_Rcvr_800-Rcvr_1_2
J1643-1224	1.1378233951962684	0.3500337470513305	2.2256583778874037	1.6577642642631507	2.128808625737088	5.361315770281044	2.630074876876998	2.720869418152614	2.480710568908687	0.7313831029417054	0.5249812317429295
J1455-3330	0.6481108559492289	1.8418744755950933	-2	-2	-2	2.283402931858418	1.4302537024271067	1.320987890332568	13.408004905642965	3.896056335546687	2.4215486567747586
J0614-3329	0.2418276735996716	0.5017928790313799	-2	-2	-2	1.0337640719311199	0.5276834835453107	0.5155888418169853	3.76238737585126	0.9803100517606351	0.6971200287601216
J2229+2643	0.693021050775473	2.2018797697895143	1.4607748773932097	1.2753337930628725	1.1529879255771598	1.7475668781629925	1.3298909561618206	1.205508331809273	15.73849979354304	4.995766508893185	2.6485825621775207
J2214+3000	1.216547287782054	1.7272599210437538	3.3904882644289227	2.4622721654009623	1.8458466299124174	13.396946341442638	2.5431847648972328	1.8843877436054404	16.149505203377885	2.0539004999876065	3.7909789414856707
J1614-2230	0.4528043719480377	0.7089775619646974	-2	-2	-2	2.0278459689197845	0.9171845876861171	0.9244517207904501	5.24739656081432	1.4291960259273269	0.9899818104899005
J1022+1001	0.40836573311687324	0.5264064865739082	0.5077763760726592	0.5193808508264925	0.5213305305137143	0.7890949517526873	0.48416765147140456	0.5059578797483829	2.845823941154148	0.7477446686071261	0.670552667406827
J1738+0333	0.8093710591548595	1.2466052281318898	2.380543059985676	1.766266012145553	1.4380540793759726	8.196867776124133	1.7377427331420645	1.4174297597183132	10.990196510528477	1.7059658311240682	2.5304854726685506
J1600-3053	1.0496396175813425	0.1857556735633538	-2	-2	-2	4.624888835453349	0.9879829058398824	0.8092716135687708	1.4901245119088997	0.2576160095079127	0.3965104451598564
J1911-1114	0.33793995630232315	0.6291711557498073	1.0568320585893727	0.8362080348389955	0.783069054567133	1.248280579235385	1.0145695901006178	0.9836651524339056	4.234010344281353	1.5178716065063032	0.6826112381570965
J0437-4715	0.15911026253784735	0.15934231036363009	-2	-2	-2	0.026522156215088025	0.014495974051865061	0.012543944094047844	0.025361487066294878	0.1591604166931453	0.15933060685507924
